2018.06.08,11:00,1298.39,1299.81,1297.38,1298.16,12187
2018.06.08,12:00,1298.17,1299.77,1297.98,1299.16,6994
2018.06.08,13:00,1299.15,1300.43,1298.75,1299.50,8967
2018.06.08,14:00,1299.51,1300.48,1297.61,1297.93,9773
2018.06.08,15:00,1297.92,1299.46,1297.17,1298.14,11922
2018.06.08,16:00,1298.11,1299.26,1297.32,1298.48,11925
2018.06.08,17:00,1298.52,1299.42,1297.78,1298.67,11579
2018.06.08,18:00,1298.67,1298.96,1297.05,1298.73,9354
2018.06.08,19:00,1298.71,1299.09,1297.97,1298.02,5901
2018.06.08,20:00,1298.04,1299.34,1297.95,1298.49,5586
2018.06.08,21:00,1298.49,1299.26,1298.36,1298.75,2932
2018.06.08,22:00,1298.76,1299.09,1298.30,1298.37,3653
2018.06.08,23:00,1298.40,1299.07,1298.26,1299.05,2180
2018.06.11,01:00,1299.77,1299.79,1298.18,1298.63,1535
2018.06.11,02:00,1298.61,1299.71,1298.61,1299.11,2515
2018.06.11,03:00,1298.97,1299.31,1298.37,1299.12,5286
2018.06.11,04:00,1299.12,1301.17,1298.81,1300.55,6247
2018.06.11,05:00,1300.55,1301.06,1298.89,1299.63,4452
2018.06.11,06:00,1299.63,1299.83,1299.10,1299.29,2990
2018.06.11,07:00,1299.29,1299.45,1298.86,1298.92,2624
2018.06.11,08:00,1298.93,1299.09,1297.58,1298.56,4176
2018.06.11,09:00,1298.49,1298.76,1296.72,1297.31,8591
2018.06.11,10:00,1297.31,1297.98,1296.42,1296.69,6467
2018.06.11,11:00,1296.66,1296.70,1295.33,1295.97,6278
2018.06.11,12:00,1295.96,1296.28,1294.73,1295.45,5163
2018.06.11,13:00,1295.45,1295.79,1294.04,1295.43,5686
2018.06.11,14:00,1295.44,1297.10,1294.97,1296.85,5939
2018.06.11,15:00,1296.87,1299.27,1296.72,1298.77,9022
2018.06.11,16:00,1298.77,1300.69,1298.08,1299.84,9762
2018.06.11,17:00,1299.84,1301.05,1298.35,1300.71,9740
2018.06.11,18:00,1300.67,1302.28,1300.01,1301.17,8129
2018.06.11,19:00,1301.18,1301.32,1300.09,1300.16,6130
2018.06.11,20:00,1300.15,1300.59,1298.89,1299.29,4638
2018.06.11,21:00,1299.31,1299.99,1299.08,1299.71,3790
2018.06.11,22:00,1299.77,1300.41,1299.52,1300.35,3219
2018.06.11,23:00,1300.35,1300.47,1299.87,1300.16,1625
2018.06.12,01:00,1300.01,1300.48,1299.12,1299.37,1999
2018.06.12,02:00,1299.38,1299.47,1297.74,1298.12,3844
2018.06.12,03:00,1298.12,1298.89,1296.69,1298.53,7626
2018.06.12,04:00,1298.53,1298.53,1297.11,1297.75,6343
2018.06.12,05:00,1297.74,1299.73,1297.09,1298.64,5708
2018.06.12,06:00,1298.65,1298.68,1297.09,1297.39,3934
2018.06.12,07:00,1297.39,1297.83,1296.30,1296.89,4136
2018.06.12,08:00,1296.84,1298.35,1296.54,1298.08,5820
2018.06.12,09:00,1298.08,1298.08,1296.49,1297.57,7229
2018.06.12,10:00,1297.57,1298.44,1297.12,1297.92,7800
2018.06.12,11:00,1297.92,1298.55,1297.17,1297.64,7906
2018.06.12,12:00,1297.62,1298.68,1296.81,1297.92,7081
2018.06.12,13:00,1297.90,1298.44,1297.28,1297.39,4932
2018.06.12,14:00,1297.38,1297.84,1296.76,1297.74,5776
2018.06.12,15:00,1297.74,1297.98,1293.02,1295.57,12697
2018.06.12,16:00,1295.52,1299.67,1294.89,1298.45,10950
2018.06.12,17:00,1298.45,1299.66,1297.42,1299.26,9918
2018.06.12,18:00,1299.27,1299.49,1297.67,1297.93,7432
2018.06.12,19:00,1297.92,1298.05,1296.39,1296.51,5367
2018.06.12,20:00,1296.49,1296.62,1294.34,1296.05,8819
2018.06.12,21:00,1296.05,1296.05,1294.88,1295.43,4872
2018.06.12,22:00,1295.43,1296.15,1294.82,1296.05,4620
2018.06.12,23:00,1296.07,1296.14,1295.28,1295.68,2050
2018.06.13,01:00,1294.94,1295.93,1294.91,1295.53,2228
2018.06.13,02:00,1295.54,1295.89,1295.23,1295.39,1900
2018.06.13,03:00,1295.35,1295.99,1294.77,1295.03,4056
2018.06.13,04:00,1295.03,1295.79,1294.60,1295.36,4271
2018.06.13,05:00,1295.36,1295.78,1295.09,1295.39,2521
2018.06.13,06:00,1295.39,1295.39,1294.96,1295.26,2086
2018.06.13,07:00,1295.28,1295.38,1294.65,1294.87,2316
2018.06.13,08:00,1294.86,1295.73,1294.38,1295.70,2930
2018.06.13,09:00,1295.70,1295.70,1294.29,1294.64,5320
2018.06.13,10:00,1294.64,1295.18,1293.56,1293.82,5696
2018.06.13,11:00,1293.80,1294.43,1291.85,1294.28,6604
2018.06.13,12:00,1294.28,1295.06,1293.88,1294.49,5762
2018.06.13,13:00,1294.52,1295.00,1294.11,1294.83,5112
